point_id,NDVI,FCover,SAVI,NDWI,BSI,MNDWI
10139,0.3971292,0.35304173816706297,0.22479922190721743,-0.4167643,0.09513457,-0.46087226
16891,0.46564886,0.4509269318429889,0.28301212830623174,-0.49550626,0.035624217,-0.4765309
2825,0.46564886,0.4509269318429889,0.28301212830623174,-0.49550626,0.035624217,-0.4765309
6218,0.6915254,0.7736077257867183,0.33260868591421927,-0.64686465,-0.16112265,-0.48986888
7321,0.5347804,0.5496862792004295,0.29610119966992016,-0.5324232,0.041959293,-0.5271786
505,0.5423238,0.5604625801688503,0.3117676199660194,-0.54580647,0.0068277293,-0.50915116
9125,0.35788864,0.29698377674948623,0.21910511964955176,-0.40053844,0.06769915,-0.40648603
19933,0.6934696,0.7763850941070141,0.3229209670175555,-0.647008,-0.07423914,-0.56565654
5850,0.57249534,0.6035647587155416,0.3360116873431616,-0.5659179,0.028291091,-0.55629456
799,0.57249534,0.6035647587155416,0.3360116873431616,-0.5659179,0.028291091,-0.55629456
6559,0.36902052,0.3128864446959773,0.2283834647177983,-0.3737143,0.0030883208,-0.3226205
1948,0.40213522,0.36019316984708316,0.2429526891421163,-0.40047392,0.012218664,-0.35786802
19429,0.39915967,0.35594240137842004,0.2588556003056565,-0.40580478,-0.039344754,-0.31047153
16186,0.48426598,0.477522846605865,0.2996827872522706,-0.50788367,0.022522861,-0.47989604
14885,0.3437358,0.2767654399255669,0.2050177786173787,-0.36022085,0.06908463,-0.37999704
12686,0.84539473,0.9934210522476741,0.5349213741475813,-0.7519844,-0.26390365,-0.58063805
3292,0.3760483,0.3229261365112242,0.21068787884267476,-0.4033527,0.10188935,-0.45635912
12396,0.51555985,0.5222283678101017,0.29696933843305395,-0.50878316,-0.096296296,-0.35729215
12178,0.42265373,0.38950532101498936,0.24215080176030054,-0.4460526,0.08476254,-0.48008645
19645,0.42265373,0.38950532101498936,0.24215080176030054,-0.4460526,0.08476254,-0.48008645
11422,0.5535168,0.5764525741716408,0.3076293476560326,-0.5625427,-0.032227017,-0.48759004
8306,0.31406042,0.23437204859735492,0.2035775056268595,-0.38121545,0.09353421,-0.4001874
10482,0.3902211,0.3431729835693034,0.22890023876701793,-0.4330658,0.118324466,-0.49850917
14884,0.40242055,0.3606007960775507,0.24021672604120026,-0.4369865,0.0645341,-0.44379783
13926,0.7043242,0.7918916963797898,0.32368036894435936,-0.6632788,-0.16380394,-0.5088624
4501,0.7195294,0.8136134364801764,0.3218947265315473,-0.6827078,-0.15651923,-0.54521453
6960,0.46666667,0.45238095741342843,0.25242966816247714,-0.5050946,0.10949938,-0.5561358
17353,0.3640416,0.30577370500454604,0.21966526380501963,-0.3961977,0.05854544,-0.39500153
5718,0.5890411,0.6272015771211269,0.3152817166908123,-0.55512434,-0.051848855,-0.47183242
7939,0.845599,0.9937128702154832,0.5963280776387698,-0.76808465,-0.32410398,-0.55090946
2547,0.84819734,0.9974247713321328,0.5820312552580161,-0.7410345,-0.2903327,-0.5411718
1665,0.39452603,0.34932291659857456,0.22173587419871782,-0.41196352,0.09588578,-0.45726764
343,0.52869165,0.540988087874244,0.27226162344883054,-0.49550897,-0.052769307,-0.39551568
19301,0.34831458,0.2833065655004095,0.21080887065305026,-0.39663094,0.09481515,-0.4352874
9284,0.7284177,0.8263109685725373,0.33211527076446573,-0.68331844,-0.17024888,-0.5345788
18459,0.7284177,0.8263109685725373,0.33211527076446573,-0.68331844,-0.17024888,-0.5345788
11797,0.40616623,0.3659517417188812,0.22770541390032523,-0.45190313,0.13429856,-0.5220278
1226,0.39904308,0.35577583092244075,0.27254903208435904,-0.37664783,-0.08336813,-0.21213923
5470,0.27659574,0.18085107945679696,0.17020524424906663,-0.30819094,0.060060494,-0.3133499
10094,0.26838535,0.16912193354458924,0.17081175159948137,-0.30851066,0.059444796,-0.3136029
20206,0.43363118,0.40518740437001943,0.24781800371867682,-0.4561056,0.042542104,-0.44220677
977,0.4306189,0.4008841717257085,0.24572492473182547,-0.45671642,0.027122827,-0.42364532
