point_id,EVI
1041,0.2952530884265319
19115,0.263604625118838
16766,0.27315110053840197
9017,0.25597737681264116
10937,0.257564572278644
6077,0.257564572278644
9857,0.2586965620641079
8500,0.30167071084165636
9782,0.3232771782877792
7816,0.27454071718819906
463,0.4199460664876551
11571,0.24725382358147113
1543,0.3007937094394624
19283,0.21560186577347473
15033,0.24082373551531722
8788,0.24765345846806713
19058,0.28402719933059384
3234,0.2772870365021226
15771,0.277240126422519
5532,0.24491785292099194
4685,0.277240126422519
7246,0.10379222738520641
15544,0.31119440065556847
5207,0.30744688572714224
14687,0.2387138288622539
10387,0.27035128037153566
16357,0.2660717762325154
5684,0.26792612928502035
2936,0.37297656697017334
6952,0.28552789314401855
13100,0.28552789314401855
14399,0.1006186961167569
7348,0.32807375148916584
354,0.254005159436375
17484,0.254005159436375
15062,0.3101267071385476
5730,0.22786774812228827
10292,0.34620413254480864
3504,0.21719458451336449
2800,0.28227974812447554
948,0.2933126300739296
12181,0.2165564536862247
19783,0.2165564536862247
12769,0.27335089300880294
10597,0.2933798778754102
18439,0.23763895275712776
12040,0.16666143008403075
12474,0.16666143008403075
7200,0.2754035984427531
6688,0.26703674271175415
8013,0.29600161156457144
746,0.41952708197579347
1308,0.31964269072867807
1074,0.31964269072867807
11563,0.22716632664994896
15093,0.29332101651890496
2649,0.20797689172716574
18890,0.4559593949696412
18202,0.31305457946600757
4640,0.37332438999230766
9042,0.22576686804560556
3573,0.2971497342442937
17639,0.2971497342442937
2199,0.20889634282827368
19403,0.32964585003861
536,0.2573868181063396
7603,0.2573868181063396
12904,0.34563616835164546
6739,0.33152500566680876
10952,0.33152500566680876
6998,0.33152500566680876
12084,0.22048405505100901
2336,0.6011265267121417
17606,0.31620311610329715
2863,0.2423002231292029
17807,0.22282515439271128
12366,0.24150711330575203
5150,0.6078075706546008
13356,0.2786392437402151
6071,0.20082562236638313
17387,0.20082562236638313
16864,0.39180409772652963
18655,0.30436200667187274
8109,0.2769401284079682
9230,0.23123464039678393
8967,0.20187703319978523
11618,0.5219189174902052
11400,0.5778788502638015
8281,0.3847335598051117
6407,0.3500639757468755
20086,0.3500639757468755
4660,0.3500639757468755
17680,0.217541035164754
11088,0.29057038420838627
17446,0.20806127546149147
11077,0.224767972856723
9514,0.224767972856723
5460,0.2711211221210379
16627,0.18981295318883523
7996,0.282403505786625
9189,0.24530970805841368
9371,0.4479973274732705
17791,0.23183324389878657
16843,0.2336411909162731
13705,0.09789180231766154
891,0.38723207360580963
4146,0.42166734806394235
6849,0.42166734806394235
11630,0.2839452623708704
15921,0.2839452623708704
17359,0.2623994036724409
154,0.2623994036724409
2341,0.22524470466372304
4635,0.360632205590493
16397,0.41740566003544916
3715,0.4050418662295152
118,0.3252392515463207
11699,0.22197730819731226
10259,0.2500865119226333
11307,0.3591897177551968
18662,0.2564337392036182
13070,0.3263270158583714
19799,0.23874477056178015
7708,0.3271538759704491
18269,0.33208625975795314
19103,0.33208625975795314
14933,0.36534997323745566
12800,0.35066515056096537
11346,0.3530855029863851
17112,0.3530855029863851
2821,0.24470505431162992
8111,0.31117142563019307
10576,0.3154409531478792
18934,0.29053951673959255
14101,0.3778134971794217
17520,0.29860435584011624
16403,0.4279691257210983
9871,0.4279691257210983
18494,0.2423441352871803
1218,0.2278168611038654
8167,0.19979403277649427
9763,0.2158435982196304
16352,0.3271150824422881
1550,0.3798280068108738
16407,0.3024078899611723
15784,0.43744500686254306
6133,0.43744500686254306
8682,0.3067949243762406
2105,0.2797693221347152
14939,0.5202876666462612
13670,0.3925357768689783
3447,0.24044220860733007
3938,0.34305251173470286
14978,0.31322993365351404
8935,0.2247540383555518
1497,0.27381370607799965
252,0.39385264205150644
6423,0.28472144369383096
13645,0.32059760971779905
